piid,in_scope_17,pop_state_code,pop_country_code,dollars,records
4043,no,VA,USA,-187496.01,1
4044,no,CT,USA,-47.19,1
4045,no,VA,USA,-66890.15,1
4046,no,CT,USA,-21863.77,1
4047,no,VA,USA,-3371.61,1
4048,no,CT,USA,-1400.53,1
4049,no,CT,USA,-2307.34,1
4050,no,CT,USA,-4216.58,1
4051,no,RI,USA,-21818.28,1
4T01,no,VA,USA,-255015.77,2
4T02,no,VA,USA,-333422.47,3
4T03,no,VA,USA,-94209.36,4
4T04,no,VA,USA,-108390.0,1
4T05,no,VA,USA,-47721.49,3
4T06,no,VA,USA,-3426.98,2
4T06,no,CA,USA,-78494.93,4
4T07,no,VA,USA,0.0,2
4T07,no,NULL,JPN,-1299297.47,6
4T08,no,CT,USA,-13775.9,2
4T09,no,VA,USA,-704678.66,6
4T11,no,VA,USA,-1112376.39,4
4T12,no,VA,USA,-52061.11,3
4T13,no,VA,USA,15360.43,3
4T14,no,VA,USA,0.0,1
4T15,no,VA,USA,-151356.7,1
4T16,no,VA,USA,-26136.66,2
4T17,no,VA,USA,-82520.62,1
4T18,no,VA,USA,-5743.74,1
4T18,no,CA,USA,-11661.0,1
4T20,no,VA,USA,0.0,1
4T22,no,VA,USA,-83836.92,4
4T24,no,VA,USA,-73607.24,1
4T25,no,VA,USA,-91029.0,1
4T26,no,VA,USA,-8073.53,2
4T27,no,VA,USA,-173946.55,2
4T29,no,VA,USA,-19663.4,2
4T30,no,VA,USA,-104186.76,4
4T31,no,VA,USA,-49138.25,2
4T33,no,CA,USA,0.0,2
4T34,no,VA,USA,-326253.34,1
4T35,no,NULL,JPN,19028.59,2
4T36,no,VA,USA,0.0,1
4T37,no,VA,USA,-1821.41,1
4T38,no,VA,USA,-1375.51,1
4T38,no,CA,USA,-172456.31,2
4T39,no,VA,USA,-286279.68,1
4T40,no,VA,USA,-1468126.21,2
4T41,no,VA,USA,-2307.33,1
4T41,no,NULL,JPN,-843158.0,1
4T42,no,VA,USA,-6753.59,2
4T44,no,VA,USA,-162175.61,2
4T45,no,VA,USA,-386897.28,4
4T46,no,VA,USA,0.0,1
4T47,no,VA,USA,-338179.0,2
4T53,no,NULL,JPN,0.0,1
4T54,no,VA,USA,0.0,1
4T55,no,VA,USA,-8959.41,1
4T56,no,NULL,JPN,-184464.29,1
4T58,no,VA,USA,-1370.0,1
4T62,no,VA,USA,-76600.0,1
4T64,no,VA,USA,-1732751.25,2
4T66,no,CA,USA,-540705.0,1
4T70,no,VA,USA,-144.68,1
4T73,no,VA,USA,0.0,1
4T74,no,VA,USA,0.0,1
4T76,no,VA,USA,188327.0,1
4TD6,no,VA,USA,-10126.0,1
4Y01,no,NJ,USA,3593018.17,66
4Y01,no,MD,USA,-203485.3,2
4Y04,no,NJ,USA,-117810.0,9
4Y06,no,NJ,USA,99211.75,16
5001,no,CT,USA,-6909.04,3
5002,no,VA,USA,-3997.96,1
5003,no,CT,USA,-17294.99,1
5004,no,CT,USA,-3037.77,1
5005,no,VA,USA,-1170.16,1
5006,no,CT,USA,-1412.02,1
5007,no,VA,USA,-302.03,1
5008,no,VA,USA,-93.84,1
5009,no,CT,USA,-1494.56,1
5010,no,HI,USA,-14001.0,1
5010,no,VA,USA,-72479.85,1
5011,no,CT,USA,-8896.8,1
5013,no,NULL,GBR,0.0,1
5017,no,NULL,GBR,0.0,1
5017,no,CT,USA,-4461.79,1
5018,no,NULL,GBR,0.0,2
5018,no,VA,USA,-13165.92,1
5020,no,VA,USA,-41407.72,1
5021,no,VA,USA,-447.31,1
5022,no,VA,USA,-45957.23,1
5025,no,CT,USA,-2488.89,1
5027,no,VA,USA,-60.6,1
5028,no,VA,USA,-133.92,1
5029,no,CT,USA,-5429.13,1
5050,no,CT,USA,-10160.0,1
5066,no,CT,USA,0.0,1
5074,no,PA,USA,0.0,3
5074,no,NJ,USA,0.0,5
5106,no,NULL,GBR,-491066.71,1
5108,no,IN,USA,137415.27,4
5110,no,IN,USA,0.0,1
5113,no,IN,USA,0.0,1
5114,no,IN,USA,0.0,1
5115,no,IN,USA,0.0,1
5116,no,IN,USA,0.0,1
5120,no,IN,USA,559177.37,3
5121,no,IN,USA,0.0,1
5122,no,IN,USA,0.0,1
5123,no,IN,USA,0.0,1
5132,no,NULL,BHR,-1525.34,1
6001,no,CT,USA,-25988.3,1
6002,no,VA,USA,-7481.05,1
6004,no,CT,USA,-3528.02,1
6005,no,CT,USA,-4246.7,1
6006,no,CT,USA,-11768.73,1
6007,no,CT,USA,-29332.07,1
6008,no,VA,USA,-23471.89,1
6009,no,VA,USA,-24388.07,1
6010,no,VA,USA,-83430.05,1
6011,no,VA,USA,-30271.7,1
6012,no,CT,USA,-419.38,1
6014,no,CT,USA,-25824.76,1
6015,no,VA,USA,-23620.63,1
6016,no,CT,USA,-36203.85,1
6017,no,VA,USA,-6862.98,1
6018,no,CT,USA,-2013.14,1
6020,no,CT,USA,-3177.19,1
6021,no,CT,USA,-42223.37,1
6024,no,CT,USA,-26818.61,1
6025,no,VA,USA,-2541.19,1
6026,no,VA,USA,-10102.85,1
6027,no,CT,USA,-1751.79,1
6028,no,CT,USA,-1223.64,1
6029,no,CT,USA,-2139.79,1
6030,no,CT,USA,-22064.27,1
6031,no,CT,USA,-2553.84,1
6847,no,VA,USA,0.0,1
7001,no,CT,USA,-1039.04,1
7002,no,CT,USA,-858.56,1
7003,no,CT,USA,-461.43,1
7004,no,CT,USA,-112.25,1
7005,no,CT,USA,-4184.15,1
7006,no,CT,USA,-988.64,1
7007,no,CT,USA,-2841.09,1
7008,no,CT,USA,-351.29,1
7009,no,CT,USA,-2042.67,1
7010,no,VA,USA,-18872.33,1
7011,no,CT,USA,-11367.38,1
7012,no,CT,USA,0.0,1
7013,no,CT,USA,-46418.66,1
7014,no,VA,USA,-23242.2,1
7015,no,VA,USA,-13346.35,1
7016,no,CT,USA,-15334.53,1
7017,no,CT,USA,-15322.5,1
7018,no,CT,USA,-4929.18,1
7020,no,CT,USA,-36414.44,1
7021,no,CT,USA,-5129.95,1
7022,no,CT,USA,-517.68,1
7023,no,CT,USA,-147.7,1
7024,no,CT,USA,-15312.27,1
7025,no,VA,USA,-753.64,1
7026,no,CT,USA,-5825.72,1
7027,no,CT,USA,-3736.85,1
7028,no,CT,USA,-7601.19,1
7029,no,CT,USA,-709.81,1
7030,no,CT,USA,-10376.95,1
7036,no,CT,USA,-3314.98,1
7037,no,CT,USA,-590.93,1
7038,no,CT,USA,-1511.51,1
7039,no,CT,USA,-2783.63,1
7194,no,VA,USA,0.0,1
7282,no,VA,USA,0.0,1
7354,no,VA,USA,0.0,1
7370,no,AZ,USA,-56627.5,1
7371,no,AZ,USA,0.0,1
7417,no,VA,USA,0.0,1
7C17,no,MI,USA,-14.13,1
7C27,no,MI,USA,-0.01,1
7D01,no,CT,USA,0.0,1
7D01,no,ME,USA,-4918.94,1
7D02,no,RI,USA,-2232.89,1
7D03,no,CT,USA,0.0,1
7D09,no,ME,USA,-784988.0,1
7F01,no,MS,USA,-1890412.86,10
7F02,no,VA,USA,0.0,1
7F07,no,CA,USA,-2295.0,1
7F09,no,CA,USA,-31252.0,1
7N01,no,CA,USA,-540047.33,1
7N10,no,CA,USA,3706014.12,2
7N16,no,NE,USA,42021.28,1
7N18,no,NE,USA,-41.01,2
8002,no,CT,USA,-8901.71,1
8003,no,CT,USA,-11224.99,1
8004,no,CT,USA,-8839.0,1
8005,no,CT,USA,-1601.59,1
8006,no,CT,USA,-13892.37,1
8007,no,CT,USA,-22745.83,1
8008,no,VA,USA,-14271.94,1
8009,no,CT,USA,-2686.68,1
8010,no,VA,USA,-35137.64,1
8011,no,CT,USA,-8959.13,1
8012,no,CT,USA,-193.68,1
8013,no,CT,USA,-4103.46,1
8014,no,CT,USA,-1216.46,1
8015,no,CT,USA,-1365.86,1
8016,no,CT,USA,-3441.68,1
8017,no,CT,USA,-1482.47,1
8018,no,CT,USA,-14383.47,1
8019,no,VA,USA,-227.29,1
8020,no,CT,USA,-3801.87,1
8021,no,CT,USA,-9409.87,1
8022,no,CT,USA,-2232.12,1
8023,no,VA,USA,-2522.83,1
8024,no,CT,USA,-19522.0,1
8025,no,CT,USA,-6171.69,1
8026,no,VA,USA,-5797.3,1
8027,no,CT,USA,-7288.46,1
8028,no,CT,USA,-1376.62,1
8029,no,CT,USA,-8130.39,1
8030,no,CT,USA,-47354.9,1
8031,no,CT,USA,-415.03,1
8032,no,CT,USA,-948.93,1
8033,no,CT,USA,-12716.83,1
8034,no,VA,USA,-12075.97,1
8035,no,CT,USA,-660.76,1
8036,no,CT,USA,-1765.27,1
8037,no,CT,USA,-4157.14,1
8038,no,CT,USA,-324.39,1
8039,no,VA,USA,-343.99,1
8040,no,CT,USA,-164.75,1
8041,no,CT,USA,-2844.76,1
8042,no,CT,USA,-53.0,1
8043,no,CT,USA,-4450.47,1
8C01,no,VA,USA,-432833.76,3
9001,no,CT,USA,-1176.82,1
9002,no,VA,USA,-1058.26,1
9003,no,CT,USA,-15763.94,1
9004,no,CT,USA,-6203.41,1
9005,no,VA,USA,-1027.15,1
9006,no,DC,USA,-7389.12,1
9007,no,CT,USA,-728.24,1
9009,no,CT,USA,-5413.53,1
9012,no,DC,USA,-28622.69,1
9013,no,CT,USA,-3627.16,1
9014,no,CT,USA,-2315.19,1
9015,no,VA,USA,-1617.14,1
9016,no,VA,USA,-25736.8,1
9017,no,CT,USA,-3829.58,1
9018,no,VA,USA,-4501.81,1
9030,no,NULL,BHR,40820.0,1
9050,no,NULL,BHR,0.0,1
9102,no,MD,USA,3380.0,1
9999,no,SC,USA,-9690.0,7
EE01,no,VA,USA,1778449.0,7
EE02,no,RI,USA,782858.0,3
EE02,no,MA,USA,-13178.03,2
EFE1,no,CA,USA,188626.55,4
EFE2,no,CA,USA,-77401.02,1
EFE3,no,CA,USA,-118653.91,2
EH01,no,DC,USA,6788100.96,22
EH01,no,AL,USA,1089.47,1
EH02,no,DC,USA,3068806.48,17
EHP2,no,VA,USA,1810000.11,44
EHP2,no,IL,USA,0.0,1
EHP3,no,VA,USA,-18396.6,4
EJG2,no,CA,USA,-1181.0,1
EJG4,no,CA,USA,-33347.99,1
EJP1,no,TX,USA,-930371.61,2
EK11,no,CT,USA,-19378.11,1
EN06,no,RI,USA,-5343.02,1
EV13,no,RI,USA,-2395.93,1
EV14,no,RI,USA,-2418.42,1
EV18,no,RI,USA,-768.72,1
EV27,no,RI,USA,-2558.84,1
EV29,no,RI,USA,-944.8,1
EV30,no,RI,USA,-2288.03,1
EV38,no,RI,USA,-169.36,1
EV45,no,RI,USA,-3426.35,1
EV46,no,RI,USA,-277.47,1
EV49,no,RI,USA,-4744.36,1
EV50,no,RI,USA,63.45,1
EX01,no,PA,USA,1902694.8,6
EX01,no,VA,USA,-2000.0,1
EX01,no,DC,USA,-440000.0,1
FC01,no,HI,USA,-2119.65,1
FC01,no,IN,USA,-591667.42,17
FC02,no,IN,USA,-69765.98,6
FG01,no,DC,USA,0.0,1
FG01,no,MD,USA,-42562.24,1
FG01,no,NJ,USA,-303013.8,1
FG02,no,MD,USA,-5065.14,1
FG02,no,OK,USA,-24265.75,1
FG05,no,KY,USA,0.0,1
FG06,no,KY,USA,0.0,2
FG12,no,KY,USA,213257.29,1
FG13,no,KY,USA,0.0,3
FG14,no,KY,USA,144772.0,1
FG15,no,KY,USA,0.0,1
FG19,no,KY,USA,0.0,1
FG22,no,KY,USA,0.0,1
FG23,no,KY,USA,3155619.0,7
FG26,no,KY,USA,10030991.0,20
FK01,no,CT,USA,4647214.6,8
FK01,no,VA,USA,2644573.21,13
FK01,no,NC,USA,0.0,1
FX01,no,WA,USA,-1548543.41,1
FX02,no,WA,USA,-117580.93,2
FX03,no,NULL,JPN,-148893.3,2
FX04,no,WA,USA,-175581.15,2
FX05,no,WA,USA,-423381.35,2
FX06,no,WA,USA,-266822.46,1
FX07,no,CA,USA,-290738.09,2
FX09,no,WA,USA,-243792.0,1
FX10,no,VA,USA,-4776.0,1
FX11,no,VA,USA,-36921.0,1
FY01,no,HI,USA,-39022.75,2
GA01,no,HI,USA,13917.0,1
GA02,no,HI,USA,-236275.02,1
GA03,no,HI,USA,-292599.67,1
GA04,no,HI,USA,-2068.0,1
GE02,no,VA,USA,0.0,1
GM01,no,CA,USA,345370.89,9
GM02,no,CA,USA,-4000.0,1
GT05,no,VA,USA,0.0,1
GT18,no,VA,USA,0.0,1
GT37,no,VA,USA,-853.29,1
GT38,no,VA,USA,0.0,1
GT82,no,VA,USA,-125.06,1
GT88,no,VA,USA,-33.15,1
GTB3,no,VA,USA,-405.09,1
GTC8,no,VA,USA,-3538.17,2
GZ01,no,SC,USA,305267.9,5
GZ02,no,SC,USA,0.0,1
HC02,no,ID,USA,232608.0,2
HC03,no,ID,USA,801129.0,4
HDTRA107C0054,no,DE,USA,0.0,1
HR02,no,FL,USA,-25081.0,1
HT01,no,MD,USA,-163221.36,2
J101,no,CA,USA,-214159.08,4
J901,no,VA,USA,1577453.32,5
J949,no,FL,USA,-7339.07,1
JM04,no,FL,USA,-17241.97,1
L103,no,CT,USA,-6884.0,2
L104,no,CT,USA,-88241.0,1
L115,no,CT,USA,-226539.0,2
L117,no,CT,USA,-103443.0,2
L118,no,CT,USA,-6696.0,1
L127,no,CT,USA,-15583.0,1
L128,no,CT,USA,-23551.0,1
L129,no,CT,USA,-42676.0,1
L130,no,CT,USA,0.0,1
L133,no,CT,USA,-50686.0,1
L135,no,CT,USA,-101080.0,1
L136,no,CT,USA,-87806.0,2
L138,no,CT,USA,-3837.0,2
L139,no,CT,USA,-5706.0,1
L148,no,CT,USA,-15249.0,1
L151,no,CT,USA,0.0,1
L152,no,CT,USA,-4912.0,1
L156,no,CT,USA,-11765.0,1
L163,no,CT,USA,-17827.0,1
L165,no,GA,USA,0.0,1
L168,no,CT,USA,-79764.0,1
L170,no,CT,USA,-22.0,1
L180,no,CT,USA,-1024.0,1
L196,no,CT,USA,-14375.0,1
L203,no,CT,USA,-5355.0,1
L210,no,HI,USA,-378.0,1
L601,no,CA,USA,291108.34,10
L602,no,CA,USA,35531.0,2
L803,no,CT,USA,-94624.0,2
L804,no,CT,USA,-3777.0,1
L812,no,CT,USA,-55000.0,2
L813,no,CT,USA,-48520.0,2
L815,no,NH,USA,0.0,1
L815,no,CT,USA,-4500.0,1
L816,no,CT,USA,-137768.0,2
L817,no,CT,USA,-11250.0,1
L818,no,CT,USA,-3750.0,1
L823,no,CT,USA,0.0,1
L825,no,NH,USA,-39747.0,2
L826,no,VA,USA,-102729.0,1
L839,no,CT,USA,-60119.0,1
L845,no,CT,USA,-4335.0,1
L865,no,CT,USA,-179214.0,1
L867,no,CT,USA,-164138.0,1
L889,no,CT,USA,-162621.0,2
L890,no,CT,USA,-4278.0,2
M0001619M00XA,no,DC,USA,365.28,1
M0014613F9019,no,NC,USA,-275747.56,1
M0014613FX068,no,PA,USA,-1692.78,3
M0014616F3606,no,NC,USA,-1207.29,1
M0014616PX063,no,NC,USA,-2818.15,5
M0014616PX515,no,NC,USA,5240.0,6
M0014617PR500,no,NC,USA,-314.5,1
M0014618F0302,no,VA,USA,16561.6,2
M0014618F1000,no,CO,USA,11816.65,1
M0014618F1006,no,MO,USA,11110.0,1
M0014618F2622,no,RI,USA,9750.0,1
M0014618M01W7,no,OH,USA,4024.96,1
M0014618P0503,no,FL,USA,6900.0,1
M0014618P2625,no,VA,USA,114148.32,1
M0014618PX045,no,NC,USA,48441.8,1
M0014618PX517,no,NC,USA,2678.9,2
M0014620M00ZB,no,NY,USA,157.48,1
M0014620M01D7,no,VA,USA,155.65,1
M0014620M01GY,no,VA,USA,155.65,1
M0014621M0008,no,NC,USA,536.97,1
M0014622M01L3,no,MN,USA,208.88,1
M0014623M016J,no,MN,USA,716.55,1
M0026317P1016,no,VA,USA,234761.23,3
M0026318D1004,no,NULL,NULL,0.0,6
M0026318D1007,no,NULL,NULL,0.0,5
M0026318F0003,no,FL,USA,-6750.0,1
M0026318F0037,no,SC,USA,25653.66,1
M0026318F0042,no,SC,USA,20566.0,1
M0026318F1208,no,VA,USA,34693.5,1
M0026318F1209,no,VA,USA,20073.75,1
M0026318F1211,no,VA,USA,32976.5,1
M0026318F1214,no,VA,USA,18685.0,1
M0026318F1215,no,VA,USA,32825.0,1
M0026318F1217,no,VA,USA,20957.5,1
M0026318F1218,no,CO,USA,145340.83,1
M0026318F1219,no,VA,USA,20427.25,1
M0026318F1220,no,CO,USA,118615.36,1
M0026318F1222,no,CO,USA,50383.58,1
M0026318P0036,no,SC,USA,16939.57,1
M0026318P0055,no,SC,USA,21906.7,1
M0026318P0056,no,SC,USA,549226.99,4
M0026318P1049,no,AL,USA,17701.57,1
M0026318P1050,no,AL,USA,10074.9,1
M0026318P1054,no,CO,USA,60574.43,1
M0026318P1062,no,CO,USA,5697.08,1
M0026318P1077,no,CA,USA,24439.34,1
M0026319F0002,no,FL,USA,0.0,2
M0026319F1010,no,CO,USA,11228.67,1
M0026319F1016,no,VA,USA,20048.5,1
M0026319F1019,no,CO,USA,18232.98,1
M0026319F1036,no,NC,USA,7964.58,1
M0026319F1044,no,FL,USA,11561.25,1
M0026319F1047,no,CO,USA,12150.79,1
M0026319F1050,no,VA,USA,18685.0,1
M0026319F1061,no,CO,USA,285359.84,1
M0026319F1064,no,CO,USA,10120.82,1
M0026319F1105,no,NE,USA,59863.0,1
M0026319F1106,no,CO,USA,34322.34,1
M0026319F1110,no,VA,USA,20957.5,1
M0026319F1112,no,CO,USA,30063.65,1
M0026319F1115,no,VA,USA,32976.5,1
M0026319F1116,no,VA,USA,20427.25,1
M0026319F1121,no,VA,USA,32825.0,2
M0026319F1123,no,VA,USA,20073.75,2
M0026319F1126,no,CO,USA,23295.51,1
M0026319F1128,no,CO,USA,16748.61,1
M0026319F1138,no,CO,USA,88343.68,1
M0026319F1139,no,CO,USA,28376.89,1
M0026319F1140,no,CO,USA,6408.32,1
M0026319F1204,no,CO,USA,2403.12,1
M0026319F1208,no,CO,USA,19156.11,1
M0026319P0036,no,SC,USA,7207.5,2
M0026320F0023,no,SC,USA,118503.0,1
M0026320F1019,no,CO,USA,5191.5,1
M0026320F1025,no,CO,USA,14637.6,1
M0026320F1029,no,CO,USA,13738.37,1
M0026320F1033,no,CO,USA,19389.09,1
M0026320F1034,no,CO,USA,12107.34,1
M0026320F1041,no,CO,USA,27382.85,1
M0026320F1042,no,CO,USA,34941.8,2
M0026320F1044,no,CO,USA,35497.81,1
M0026320F1049,no,CO,USA,25740.76,2
M0026320F1050,no,CO,USA,49936.03,2
M0026320F1052,no,CO,USA,13873.31,2
M0026320F1053,no,CO,USA,152270.24,1
M0026320F1057,no,CO,USA,22888.2,1
M0026320F1059,no,CO,USA,33254.72,1
M0026320F1066,no,CO,USA,88753.09,1
M0026320F1068,no,CO,USA,19312.53,1
M0026320F1069,no,CO,USA,29108.99,1
M0026320F1077,no,CO,USA,24973.88,1
M0026320F1082,no,CO,USA,22736.09,1
M0026320F1083,no,CO,USA,15641.71,1
M0026320F1090,no,CO,USA,11925.25,1
M0026320F1091,no,CO,USA,19901.91,1
M0026320F1092,no,CO,USA,32566.06,1
M0026320F1093,no,CO,USA,23584.5,1
M0026320F1094,no,CO,USA,11056.48,1
M0026320F1095,no,CO,USA,18549.45,1
M0026320F1096,no,CO,USA,9115.25,1
M0026320F1099,no,NY,USA,36450.0,1
M0026320F1100,no,CO,USA,13144.59,1
M0026320F1102,no,CO,USA,43200.38,1
M0026320F1103,no,CO,USA,13147.62,1
M0026320F1111,no,PA,USA,77888.99,2
M0026320F1116,no,VA,USA,32825.0,2
M0026320F1118,no,VA,USA,32976.5,1
M0026320F1119,no,VA,USA,20427.25,1
M0026320F1120,no,TX,USA,25775.2,1
M0026320F1121,no,VA,USA,20073.75,2
M0026320F1122,no,VA,USA,20048.5,1
M0026320F1123,no,VA,USA,18685.0,1
M0026320F1124,no,CO,USA,33997.49,1
M0026320F1125,no,CO,USA,55508.47,1
M0026320F1127,no,CO,USA,11797.25,1
M0026320F1128,no,CO,USA,113623.33,1
M0026320F1131,no,CO,USA,27462.2,1
M0026320F1133,no,CO,USA,66915.48,1
M0026320F1134,no,CO,USA,16887.62,1
M0026320F1135,no,CO,USA,56247.31,1
M0026320F1138,no,CO,USA,10316.92,1
M0026320F1143,no,CO,USA,88087.96,1
M0026320F1144,no,CO,USA,17644.31,1
M0026320F1146,no,CO,USA,55566.53,1
M0026320F1147,no,CO,USA,23177.21,1
M0026320F1148,no,CO,USA,17904.77,1
M0026320F1149,no,CO,USA,58257.55,1
M0026320F1150,no,CO,USA,172144.93,2
M0026320F1151,no,CO,USA,32203.63,1
M0026320F1153,no,CO,USA,677028.14,1
M0026320F1154,no,CO,USA,19665.03,1
M0026320F1155,no,CO,USA,118037.31,1
M0026320F1162,no,CO,USA,22396.87,1
M0026320F1164,no,CO,USA,51875.84,1
M0026320F1166,no,CO,USA,55525.44,1
M0026320F1167,no,CO,USA,10817.24,1
M0026320M00Y4,no,MN,USA,1576.18,1
M0026321F1010,no,CO,USA,30532.48,2
M0026321F1014,no,CO,USA,26430.79,1
M0026321F1015,no,CO,USA,23635.85,1
M0026321F1016,no,CO,USA,59691.89,1
M0026321F1025,no,CO,USA,20581.68,1
M0026321F1038,no,CO,USA,49344.91,1
M0026321F1040,no,CO,USA,44023.81,1
M0026321F1041,no,CO,USA,45998.54,1
M0026321F1042,no,CO,USA,15076.07,2
M0026321F1043,no,CO,USA,75660.26,2
M0026321F1046,no,CO,USA,96845.47,1
M0026321F1052,no,CO,USA,44868.63,1
M0026321F1053,no,CO,USA,15203.61,1
M0026321F1054,no,CO,USA,14508.36,1
M0026321F1055,no,CO,USA,30414.83,4
M0026321F1056,no,CO,USA,17768.74,1
M0026321F1057,no,CO,USA,52983.42,1
M0026321F1059,no,CO,USA,20927.82,1
M0026321F1065,no,CO,USA,24858.48,1
M0026321F1066,no,CO,USA,24298.77,1
M0026321F1070,no,CO,USA,67962.31,2
M0026321F1071,no,CO,USA,10750.41,2
M0026321F1073,no,CO,USA,13541.34,1
M0026321F1078,no,CO,USA,35518.08,1
M0026321F1079,no,CO,USA,142024.88,1
M0026321F1082,no,CO,USA,22989.7,1
M0026321P1005,no,NC,USA,10796.05,1
M0026322F1006,no,CO,USA,16827.83,1
M0026322F1020,no,CO,USA,16536.86,1
M0026322F1031,no,CO,USA,22934.45,1
M0026322F1037,no,CO,USA,10431.97,1
M0026322F1049,no,CO,USA,297575.6,1
M0026322F1052,no,CO,USA,20993.28,1
M0026322F1054,no,CO,USA,24606.49,1
M0026322F1055,no,CO,USA,24552.25,1
M0026322F1056,no,CO,USA,28423.44,1
M0026322F1057,no,CO,USA,46812.99,1
M0026322F1061,no,CO,USA,20811.31,1
M0026322F1065,no,CO,USA,14630.56,1
M0026322F1072,no,CO,USA,49012.07,1
M0026322F1073,no,CO,USA,93147.17,1
M0026322P0032,no,SC,USA,0.0,2
M0026322P0045,no,SC,USA,13637.4,1
M0026322P0049,no,SC,USA,125885.83,1
M0026323P0020,no,SC,USA,0.0,2
M0026324P0016,no,SC,USA,249088.0,1
M0026409C0023,no,VA,USA,-11132.81,1
M0026410F0010,no,DC,USA,-1717.96,1
M0026413C0028,no,VA,USA,-45258.26,1
M0026413F0011,no,VA,USA,-5000.0,1
M0026414C1011,no,VA,USA,-6367.72,1
M0026414F1026,no,VA,USA,-118300.63,1
M0026414F1095,no,VA,USA,2738.68,1
M0026414F1145,no,DC,USA,307787.92,2
M0026414F1146,no,VA,USA,711634.5,4
M0026414F1168,no,VA,USA,360479.07,1
M0026414P0046,no,VA,USA,-13980.6,1
M0026415D0012,no,NULL,NULL,0.0,3
M0026415F0115,no,VA,USA,152419.2,2
M0026415P0114,no,DC,USA,-502.75,1
M0026416C1000,no,AZ,USA,-4125.0,1
M0026417C0022,no,VA,USA,6708576.16,22
M0026417C0024,no,VA,USA,384934.31,4
M0026417D0006,no,NULL,NULL,0.0,1
M0026417F0029,no,VA,USA,0.0,1
M0026417F0058,no,VA,USA,7380.0,2
M0026417F0115,no,CA,USA,66849.04,2
M0026417F0175,no,VA,USA,-75.0,1
M0026417F0185,no,VA,USA,-259546.0,3
M0026417F0246,no,VA,USA,315142.77,2
M0026418F0045,no,VA,USA,465.0,1
M0026418F0128,no,VA,USA,145504.0,1
M0026418F0161,no,VA,USA,225.0,3
M0026418F0187,no,DC,USA,7938.1,4
M0026418F0209,no,VA,USA,223476.0,1
M0026418F0223,no,VA,USA,400.0,1
M0026418F0262,no,VA,USA,288295.0,2
M0026418F0265,no,VA,USA,985640.0,2
M0026418F0290,no,VA,USA,473811.74,1
M0026418F0344,no,MD,USA,3868.32,1
M0026418F0459,no,VA,USA,945850.1,1
M0026418F0461,no,VA,USA,370.0,1
M0026418F0479,no,CA,USA,770507.21,1
M0026418F0517,no,VA,USA,7500.0,1
M0026418F0518,no,VA,USA,22494.0,1
M0026418F0528,no,VA,USA,38933.42,2
M0026418F0536,no,VA,USA,4911.5,7
M0026418F0561,no,MD,USA,2607.48,2
M0026418P0050,no,VA,USA,3200.0,1
M0026418P0159,no,VA,USA,2995.0,1
M0026418P0216,no,VA,USA,18309.39,1
M0026418P0266,no,SC,USA,89613.51,1
M0026419F0113,no,VA,USA,325.0,3
M0026419F0142,no,VA,USA,220.0,1
M0026419F0146,no,VA,USA,223476.0,1
M0026419F0229,no,VA,USA,8003.93,4
M0026419F0252,no,VA,USA,240.0,2
M0026419F0298,no,VA,USA,22456.98,1
M0026419F0307,no,VA,USA,125.0,1
M0026419F0388,no,VA,USA,0.0,2
M0026419F0399,no,VA,USA,64444.0,1
M0026419M0004,no,NY,USA,151.8,1
M0026419P0011,no,VA,USA,3703025.09,8
M0026419P0032,no,VA,USA,3400.0,1
M0026419P0054,no,VA,USA,55436.08,2
M0026419P0163,no,VA,USA,4125.0,1
M0026419P0190,no,DC,USA,124515.0,1
M0026420F0043,no,VA,USA,145.0,1
M0026420F0110,no,VA,USA,100.0,1
M0026420F0138,no,VA,USA,49149.06,2
M0026420F0162,no,VA,USA,250.0,1
M0026420F0163,no,VA,USA,223476.0,1
M0026420F0175,no,VA,USA,50.0,1
M0026420F0204,no,VA,USA,75517.56,1
M0026420F0228,no,VA,USA,325.0,1
M0026420F0264,no,VA,USA,500.0,1
M0026420F0284,no,VA,USA,190196.76,6
M0026420F0293,no,VA,USA,175.0,1
M0026420F0356,no,VA,USA,33496.0,1
M0026420F0378,no,VA,USA,4007.4,1
M0026420F0389,no,VA,USA,76199.0,1
M0026420M000A,no,NY,USA,151.8,1
M0026420P0020,no,VA,USA,3400.0,1
M0026420P0205,no,DC,USA,0.0,2
M0026420P0210,no,VA,USA,11802.77,2
M0026421F0041,no,VA,USA,320569.2,3
M0026421F0058,no,VA,USA,223476.0,1
M0026421F0131,no,VA,USA,5029496.8,7
M0026421F0261,no,VA,USA,2521.51,1
M0026421P0043,no,DC,USA,62825.47,1
M0026421P0148,no,VA,USA,6800.0,1
M0026421P0154,no,VA,USA,68548.36,1
M0026421P0195,no,DC,USA,44513.86,1
M0026421P0222,no,DC,USA,135456.77,1
M0026421P0228,no,VA,USA,806250.0,1
M0026421P0231,no,VA,USA,60103.0,1
M0026422F0071,no,VA,USA,223476.0,1
M0026422F0125,no,DC,USA,113700.0,2
M0026422F0194,no,DC,USA,36480.0,1
M0026422F0257,no,VA,USA,115976.0,2
M0026422M01TG,no,MN,USA,434.06,1
M0026422P0006,no,VA,USA,4458534.14,7
M0026422P0025,no,DC,USA,31027.9,1
M0026423F0013,no,VA,USA,23603.5,1
M0026423F0134,no,DC,USA,59799.0,1
M0026423F0253,no,VA,USA,29315.32,1
