prime_piid,prime_agency_id,prime_referenced_idv_piid,prime_recipient,sub_award_report_id,sub_award_number,amount_type,amount,dollars_basis,sub_action_date,fiscal_year,submitted_date,sub_entity_name,sub_entity_uei,sub_parent_uei,sub_parent_name,sub_description,prime_naics,capability_node,source_system,source_id,extract_run_id,row_hash
W56HZV23F0480,9700,W56HZV17D0086,VIGOR WORKS LLC,29833242,M15990,subaward,1517835.0,then_year,2025-12-01,2026,2026-01-05,"EBDG, INC.",RKLZWNHGDHP7,RKLZWNHGDHP7,"EBDG, INC.","EBDG - A023 - Drawings to Complete - LRIP 1 - estimated hours 1,142. POP 10/1/25-12/31/25
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,b073be932661caed
W56HZV23F0480,9700,W56HZV17D0086,VIGOR WORKS LLC,29743509,M17107,subaward,81283.0,then_year,2025-03-28,2025,2025-11-26,REVERE MARINE LLC,PGNCM54YLZM5,,,"Consulting Service
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,1abe5d8904ab651e
W56HZV23F0480,9700,W56HZV17D0086,VIGOR WORKS LLC,29743463,M18667,subaward,44916.48,then_year,2025-10-20,2026,2025-11-26,REVERE MARINE LLC,PGNCM54YLZM5,,,"Consulting Service
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,d12fe735778260f1
W56HZV23F0480,9700,W56HZV17D0086,VIGOR WORKS LLC,29743448,M18077,subaward,61600.0,then_year,2025-04-23,2025,2025-11-26,HANDY MARINE ENGINEERING PLLC,G85KEB64L476,G85KEB64L476,HANDY MARINE ENGINEERING PLLC,"Consulting Service
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,f6b29e37b244c029
W56HZV23F0480,9700,W56HZV17D0086,VIGOR WORKS LLC,29743447,M17763,subaward,927660.54,then_year,2025-09-08,2025,2025-11-26,GIBBS & COX INC,FP4RE6MMV6P8,ZL41ERXMPAR3,"LEIDOS HOLDINGS, INC.","Engineering Support Service
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,444cc9d06643a386
W56HZV23F0480,9700,W56HZV17D0086,VIGOR WORKS LLC,29743446,M15990,subaward,1268080.81,then_year,2025-03-20,2025,2025-11-26,"EBDG, INC.",RKLZWNHGDHP7,RKLZWNHGDHP7,"EBDG, INC.","MSVL Drawing Package
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,2c42faf2ec528639
W56HZV23F0480,9700,W56HZV17D0086,VIGOR WORKS LLC,29743445,M18822,subaward,137522.92,then_year,2025-09-23,2025,2025-11-26,BRONSWERK MARINE CORPORATION,DX93N5ALFEC8,,,"Engineering Service
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,7dfe337abf820b26
W56HZV20F0187,9700,W56HZV18D0077,NOBLIS MSD LLC,21747475,0077190039,subaward,260595.45,then_year,2021-11-05,2022,2021-12-03,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,MMLKPW9JLX64,RE7WMNV9L719,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,System Technical Support for Next Generation Network,541330,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,a69909e2892a5bf7
W56HZV20F0187,9700,W56HZV18D0077,NOBLIS MSD LLC,21747474,0077190039,subaward,163104.86,then_year,2022-04-22,2022,2022-06-29,SCIENCE APPLICATIONS INTERNATIONAL CORP,MMLKPW9JLX64,MMLKPW9JLX64,SCIENCE APPLICATIONS INTERNATIONAL CORP,System Technical Support for Next Generation Network,541330,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,5e0de0dbdcd82355
W900KK21F0085,9700,W900KK16D0011,"PINNACLE SOLUTIONS, LLC",21842151,SC22TRI01,subaward,821785.0,then_year,2022-04-01,2022,2022-04-01,"TRIDENT MARITIME SYSTEMS, INC.",MP5UJHMEHFV1,KN4DLHTLNCS8,"Octopus Industries, Inc.","The Subcontractor shall perform all requirements as described in this SOW to provide the CASCOM/LMRD Training System Support (TSS) for the Phase 4 Automated Electronic Classroom (AEC). The TSS consists of developing, installing, and integrating the AEC for the Integrated Engineering Control and Surv",541519,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,98a3a2d6a2b7108d
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,30264867,M20057,subaward,126586.0,then_year,2026-05-19,2026,2026-06-09,MORGAN INDUSTRIAL INC,JZM8J7FA1JN7,G1DQYYJLQ257,OMEGA MORGAN INC,"""Omega Morgan Quote 5650-26: MSVL Airbag Launch Vancouver, WA (374K) - 2027 / 2028. 

SCOPE OF WORK:
Mobilize crew and equipment to Vigor Vancouver, WA
Vigor to load onto their SPMT
- 1 x MSVL 120’L x 27’W @ 374,786 lbs
Vigor to transport cargo to boat ramp
Set on cribbing, remove SPMT and jack down",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,f184a70cbf4f3e26
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,30264866,M20079,subaward,44619.0,then_year,2026-05-21,2026,2026-06-09,NORTH COAST ELECTRIC COMPANY,H5NQK16G91T1,CBYPJKL3G8A4,SOCIETE DE NEGOCE ET DE PARTICIPATION,"CABLE, ANNEALED COPPER, 2 CONDUCTOR, 1/0 AWG, LOW SMOKE, 1kV, M24643/15-08UN, LSDSGU-100
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,186cfbc0e80ba4e9
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,30264862,M19987,subaward,225923.0,then_year,2026-05-26,2026,2026-06-09,"DRIVE LINE SERVICE OF PORTLAND, LLC.",TAREDGLA6JL5,TAREDGLA6JL5,"DRIVE LINE SERVICE OF PORTLAND, LLC.","DRIVESHAFT, SHIPSET, COMPOSITE , ~4550mm, DRIVELINE SERVICES OF PORTLAND, INCLUDES GEAR ADAPTERS SEALS BEARINGS AND FASTENERS, PER K211033V-2 MSV-L Shipset 091918",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,89005779c3cb0e0b
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,30186404,M19828,subaward,1287234.0,then_year,2026-04-09,2026,2026-05-12,PERFORMANCE CONTRACTING INC,H1CYUDQAKXU8,H1CYUDQAKXU8,PERFORMANCE CONTRACTING INC,"Insulation Scopes per proposal Vancouver ISSD. Performance Contracting, Inc. (hereinafter designated as “CONTRACTOR”) proposes to furnish all materials and labor required for the application of the following (hereinafter designated as the “Work”) for the amount stated below: 2026 (1EA Vessel Pricing",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,7d78776c63aecdca
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,30186401,M17763,subaward,91606.29,then_year,2026-05-01,2026,2026-05-12,GIBBS & COX INC,FP4RE6MMV6P8,ZL41ERXMPAR3,"LEIDOS HOLDINGS, INC.","T&M Line to Revise production drawings in support of ABS comments and changes to electrical plant design, support engineering meetings and ABS correspondence.
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,b6a63f952f51077d
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,30084669,M19742,subaward,42150.0,then_year,2026-03-25,2026,2026-04-07,"US Watermaker, Inc.",HV5PCLHMLGB5,HV5PCLHMLGB5,"US Watermaker, Inc.","WATERMAKER, 1500 GPD, 460 VAC, 60 Hz, 3 PHASE, US WATERMAKER WORKBOAT 3
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,b1ad3ddf29da6cf7
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,30084668,M19785,subaward,54577.5,then_year,2026-04-01,2026,2026-04-07,"W. & O. SUPPLY, INC.",RJSHP4TKENG3,,,"ACTUATOR, VALVE, ELECTRIC, MULTI TURN,  440-480 VAC, SILICON BRONZE BODY, 8.000 WHEEL, OUTPUT SPEED 24 RPM, FOR 2.000 - 6.000 GATE VALVE, DISCRETE I/O, PER MIL-M-17059
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,c6cfd92a34051899
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,30084667,M19269,subaward,88200.0,then_year,2026-03-31,2026,2026-04-07,MARITIME TECHNOLOGY GROUP INC,KG7ATM3AJ826,,,"Maritime Technology Group, Inc. (MTG) - Redline Assessment
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,30fe5953dbca7288
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,29994711,M19499,subaward,825035.46,then_year,2026-02-06,2026,2026-03-02,ITEN DEFENSE LLC,GFJ6HN3NNEQ5,,,"BALLISTIC ARMOR, OPAQUE
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,c7873576e27db6d0
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,29994708,M19495,subaward,638718.49,then_year,2026-02-06,2026,2026-03-02,ITEN DEFENSE LLC,GFJ6HN3NNEQ5,,,"BALISTIC ARMOR, TRANSPARENT,
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,783644a9a2e647d6
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,29994705,M19553,subaward,668832.95,then_year,2026-02-20,2026,2026-03-02,"TELEDYNE FLIR DEFENSE, INC.",G7WGK6L5ES76,,,"Cable Assembly and Electronics
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,5dec4863f30028f7
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,29919228,M19438,subaward,278399.66,then_year,2026-01-28,2026,2026-02-03,"Centek Industries, Inc.",P6RMB3PQK8V8,,,"Exaust Modular Muffler and Exhaust Riser Kit
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,992cfd99846087c2
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,29919226,M19308,subaward,56040.0,then_year,2026-01-07,2026,2026-02-03,"PECK & HALE, LLC",DLZPMEMDC574,DLZPMEMDC574,"PECK & HALE, LLC","DECK SOCKET, CLOVERLEAF, FLUSH, PECK & HALE F518A-2, 13mm CHAMFER @30 DEGREES
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,6fc49c990bac364d
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,29919225,M17763,subaward,10000.0,then_year,2026-01-05,2026,2026-02-03,GIBBS & COX INC,FP4RE6MMV6P8,ZL41ERXMPAR3,"LEIDOS HOLDINGS, INC.","T&M Line for completion of CMPIC support
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,702169243710fbee
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,29919221,M15990,subaward,383545.14,then_year,2026-01-09,2026,2026-02-03,"EBDG, INC.",RKLZWNHGDHP7,RKLZWNHGDHP7,"EBDG, INC.","T&M Line for Updating Production Design Drawings and supporting data to support Army CDRL’s A022/A024
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,fb7049a3cd3ab6ac
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,29833246,M19137,subaward,198012.07,then_year,2025-11-25,2026,2026-01-05,PROFESSIONAL COMPONENTS LTD.,HZGQH5BMDGL9,,,"Shockwave Seats
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,5bf1a96be4f44604
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,29833244,M17763,subaward,73959.26,then_year,2025-11-26,2026,2026-01-05,GIBBS & COX INC,FP4RE6MMV6P8,ZL41ERXMPAR3,"LEIDOS HOLDINGS, INC.","T&M Line for Updating Functional Design Drawings and supporting data
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,98305246068f9f04
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,29743535,M19094,subaward,3644374.0,then_year,2025-11-14,2026,2025-11-26,"SUPREME INTEGRATED TECHNOLOGY, INC.",M8LCUMSL3TQ7,,,"Onsite Support
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,1a1d18324cd226c5
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,29743533,M18080,subaward,47000.0,then_year,2024-12-16,2025,2025-11-26,"Five Point Acquisitions, LLC",RAZ9DVSKLLF4,RAZ9DVSKLLF4,"Five Point Acquisitions, LLC","Fasteners
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,d852771454f54c3c
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,29743531,M18582,subaward,645635.8,then_year,2025-07-08,2025,2025-11-26,"PIERCE ALUMINUM COMPANY, INC.",N5HGL94UC1D6,,,"Aluminum Plate
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,d475d402c34264a2
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,29743522,M18748,subaward,209856.34,then_year,2025-09-02,2025,2025-11-26,"PIERCE ALUMINUM COMPANY, INC.",N5HGL94UC1D6,,,"Aluminum Tubes, Bars, Pipes, and Angles
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,26dae2c34d9295eb
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,29743521,M18262,subaward,3580889.0,then_year,2025-03-04,2025,2025-11-26,"PACIFIC POWER GROUP, LLC",VCWRFP45TJA9,,,"MTU Engines
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,115298d3d7c3e1c8
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,29743520,M18366,subaward,106000.0,then_year,2025-04-28,2025,2025-11-26,MARITIME TECHNOLOGY GROUP INC,KG7ATM3AJ826,,,"Production Optimization Study
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,e2080dbd9db5c05e
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,29743518,M18826,subaward,1124287.4,then_year,2025-09-24,2025,2025-11-26,MARINE JET POWER INC,DV4GC4LJ1AW3,DV4GC4LJ1AW3,MARINE JET POWER INC,"Waterjet System
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,20a690274716b2db
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,29743515,M18925,subaward,44128.71,then_year,2025-10-15,2026,2025-11-26,FISHERIES SUPPLY CO,SL3AJ3MB5MN6,SL3AJ3MB5MN6,FISHERIES SUPPLY CO,"STRAINER, RAW WATER, SIMPLEX, SELF-CLEANING, BRONZE BODY, MONEL BASKET,
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,afbccb4ff39dbaf7
W912CH24F0171,9700,W56HZV17D0086,VIGOR WORKS LLC,29743514,M19019,subaward,461141.0,then_year,2025-10-30,2026,2025-11-26,AMERICAN BUREAU OF SHIPPING,MMU8RZF8HMH9,MMU8RZF8HMH9,AMERICAN BUREAU OF SHIPPING,"Classification Service
",336611,,sam_subaward,SAM-SUBAWARD,army-contracts-aggregate-2026-06-20,1f632d0c7474432b
