Subawardee UEI,Subawardee Vendor Name,Subawardee DBA Name,Parent UEI,Parent Vendor Name,Subaward Report ID,Subaward Report Number,Subaward Number,Subaward Date,Submitted Date,Subaward Amount $,Subaward Description,Subawardee Street Address,Subawardee Street Address 2,Subawardee City,Subawardee Congressional District,Subawardee State Code,Subawardee State Name,Country Code,Country Name,Subawardee ZIP,Business Type Codes,Business Type Names,Top Pay Salaries,Top Pay Employee Names,Prime PIID,Prime Contract Key,Agency ID,Referenced IDV PIID,Referenced IDV Agency ID,Prime Award Type,Total Contract Value $,Base Award Date Signed,Prime Entity UEI,Prime Entity Name,Description of Requirement,Prime NAICS,Prime NAICS Description,Funding Agency Code,Funding Agency Name,Funding Office Code,Funding Office Name,Funding Department Code,Funding Department Name,Contracting Agency Code,Contracting Agency Name,Contracting Office Code,Contracting Office Name,Contracting Department Code,Contracting Department Name
C3L9A8H3TWG5,"AERO NAV LABORATORIES, INC.",ELECTRIC BOAT CORPORATION,,,20955932,a4838072-fcba-11ef-8e2a-e7034f2d18cd,SNF234=028,2019-12-05,2020-01-08,30025.0,SEE ITEM TEXT,18 CONNOR LN,,deer park,02,NY,New York,USA,United States,117297210,23; 2X; G9,Minority-Owned business; For-Profit Organization; Other than one of the preceding,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2019-12-19,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,DRAWING REVISIONS,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N62797,SUPV SHIPBUILD CONV - REP 2 ERP,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
C3L9A8H3TWG5,"AERO NAV LABORATORIES, INC.",ELECTRIC BOAT CORPORATION,,,20955927,a4837366-fcba-11ef-8e2a-e7034f2d18cd,SNF234=028,2019-12-05,2022-03-30,3758.75,SEE COMPLETE DESCRIPTION,18 CONNOR LN,,deer park,02,NY,New York,USA,United States,117297210,23; 2X; G9,Minority-Owned business; For-Profit Organization; Other than one of the preceding,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2022-03-30,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,FUNDING,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N4109A,PROGRAM EXECUTIVE OFFICE,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE
C3L9A8H3TWG5,"AERO NAV LABORATORIES, INC.",ELECTRIC BOAT CORPORATION,,,20955928,a4837622-fcba-11ef-8e2a-e7034f2d18cd,SNF234=028,2021-05-05,2022-04-01,5325.0,See Complete Description,18 CONNOR LN,,deer park,02,NY,New York,USA,United States,117297210,23; 2X; G9,Minority-Owned business; For-Profit Organization; Other than one of the preceding,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2022-04-01,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,GOVERNMENT FURNISHED PROPERTY SCHEDULE CHANGES,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
C3L9A8H3TWG5,"AERO NAV LABORATORIES, INC.",ELECTRIC BOAT CORPORATION,,,20955929,a4837906-fcba-11ef-8e2a-e7034f2d18cd,SNF234=028,2021-11-02,2022-03-27,15200.0,SEE COMPLETE DESCRIPTION,18 CONNOR LN,,deer park,02,NY,New York,USA,United States,117297210,23; 2X; G9,Minority-Owned business; For-Profit Organization; Other than one of the preceding,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2022-03-09,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,MOUNTING BOX PROCEDURE CHANGE SSBN 826/827,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N62797,SUPV SHIPBUILD CONV - REP 2 ERP,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
C3L9A8H3TWG5,"AERO NAV LABORATORIES, INC.",ELECTRIC BOAT CORPORATION,,,20955931,a4837dfc-fcba-11ef-8e2a-e7034f2d18cd,SNE197=028,2023-04-04,2024-01-01,18743.0,See Complete Description,18 CONNOR LN,,deer park,02,NY,New York,USA,United States,117297210,23; 2X; G9,Minority-Owned business; For-Profit Organization; Other than one of the preceding,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.7023472625E10,2023-12-21,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,MODIFY ASHORE TELEPHONE SYSTEM,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
C3L9A8H3TWG5,"AERO NAV LABORATORIES, INC.",ELECTRIC BOAT CORPORATION,,,20955926,a48370d2-fcba-11ef-8e2a-e7034f2d18cd,SNE197=028,2024-03-01,2025-03-04,2320.0,See Below,18 CONNOR LN,,deer park,02,NY,New York,USA,United States,117297210,23; 2X; G9,Minority-Owned business; For-Profit Organization; Other than one of the preceding,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
C6C8KS7Y1K76,MIDE TECHNOLOGY CORPORATION,ELECTRIC BOAT CORPORATION,C6C8KS7Y1K76,MIDE TECHNOLOGY CORPORATION,20699508,9c5c864c-fcb9-11ef-8e2a-e7034f2d18cd,SND087=003,2017-05-03,2017-06-30,85714.0,CONCEPT STUDIES,200 BOSTON AVE STE 1000,,medford,07,MA,Massachusetts,USA,United States,021554242,20; 2X; MF,Foreign Owned and Located; For-Profit Organization; Manufacturer of Goods,,,N0002413C2128,CONT_AWD_N0002413C2128_9700_-NONE-_-NONE-,9700,,,AWARD,2.975331483E9,2017-06-30,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,COLUMBIA CLASS BOW DOME PRIMARY TOOL COMPONENTS,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N50120,NAVY ERP,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
C6C8KS7Y1K76,MIDE TECHNOLOGY CORP,ELECTRIC BOAT CORPORATION,C6C8KS7Y1K76,MIDE TECHNOLOGY CORP,20959022,a6f082ba-fcba-11ef-8e2a-e7034f2d18cd,1000055955,2023-06-20,2025-03-05,3424765.0,see complete description,475 WILDWOOD AVE,,woburn,05,MA,Massachusetts,USA,United States,018012027,20; 2X; MF,Foreign Owned and Located; For-Profit Organization; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
C9C6HPQLL4A8,CATERPILLAR INC.,ELECTRIC BOAT CORPORATION,N9K8Y7U3RGA9,CATERPILLAR INC.,20699228,9c5943a6-fcb9-11ef-8e2a-e7034f2d18cd,SNC142=072,2016-07-22,2016-12-19,100000.0,EXHAUST DATA GATHERING,14009 OLD GALENA RD TC-A,,mossville,18,IL,Illinois,USA,United States,615527547,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002413C2128,CONT_AWD_N0002413C2128_9700_-NONE-_-NONE-,9700,,,AWARD,2.975331483E9,2016-12-16,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,OHIO REPLACEMENT DESIGN SUPPORT,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N48160,PROGRAM EXECUTIVE OFFICER SUBMARINE,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE
C9C6HPQLL4A8,CATERPILLAR INC.,ELECTRIC BOAT CORPORATION,N9K8Y7U3RGA9,CATERPILLAR INC.,20699230,9c5948a6-fcb9-11ef-8e2a-e7034f2d18cd,NNC153=023,2016-08-08,2016-12-19,202984.47,LONG LEAD TIME MATERIAL,14009 OLD GALENA RD TC-A,,mossville,18,IL,Illinois,USA,United States,615527547,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002413C2128,CONT_AWD_N0002413C2128_9700_-NONE-_-NONE-,9700,,,AWARD,2.975331483E9,2016-12-16,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,OHIO REPLACEMENT DESIGN SUPPORT,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N48160,PROGRAM EXECUTIVE OFFICER SUBMARINE,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE
C9C6HPQLL4A8,CATERPILLAR INC.,ELECTRIC BOAT CORPORATION,N9K8Y7U3RGA9,CATERPILLAR INC.,20699229,9c59461c-fcb9-11ef-8e2a-e7034f2d18cd,NNC153=023,2016-08-08,2017-06-01,105493.17,MATERIAL,14009 OLD GALENA RD TC-A,,mossville,18,IL,Illinois,USA,United States,615527547,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002413C2128,CONT_AWD_N0002413C2128_9700_-NONE-_-NONE-,9700,,,AWARD,2.975331483E9,2017-06-01,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,OHIO REPLACEMENT DESIGN SUPPORT,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N48160,PROGRAM EXECUTIVE OFFICER SUBMARINE,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE
C9C6HPQLL4A8,CATERPILLAR INC.,ELECTRIC BOAT CORPORATION,N9K8Y7U3RGA9,CATERPILLAR INC.,20699227,9c59411c-fcb9-11ef-8e2a-e7034f2d18cd,NNC164=053,2016-08-23,2016-12-19,37177.9,LONG LEAD TIME MATERIAL,14009 OLD GALENA RD TC-A,,mossville,18,IL,Illinois,USA,United States,615527547,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002413C2128,CONT_AWD_N0002413C2128_9700_-NONE-_-NONE-,9700,,,AWARD,2.975331483E9,2016-12-16,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,OHIO REPLACEMENT DESIGN SUPPORT,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N48160,PROGRAM EXECUTIVE OFFICER SUBMARINE,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE
C9C6HPQLL4A8,CATERPILLAR INC.,ELECTRIC BOAT CORPORATION,N9K8Y7U3RGA9,CATERPILLAR INC.,20699231,9c594c16-fcb9-11ef-8e2a-e7034f2d18cd,NNC193=053,2016-10-04,2016-12-20,506251.52,LLTM FOR VOLTAGE,14009 OLD GALENA RD TC-A,,mossville,18,IL,Illinois,USA,United States,615527547,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002413C2128,CONT_AWD_N0002413C2128_9700_-NONE-_-NONE-,9700,,,AWARD,2.975331483E9,2016-12-20,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,OHIO REPLACEMENT DESIGN SUPPORT US/UK E&F FIXTURES,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
C9C6HPQLL4A8,CATERPILLAR INC.,ELECTRIC BOAT CORPORATION,N9K8Y7U3RGA9,Caterpillar Inc.,20956585,a48b0a04-fcba-11ef-8e2a-e7034f2d18cd,NND026=016,2017-02-06,2022-03-29,219993.29,SEE COMPLETE DESCRIPTION,100 NE ADAMS ST,,peoria,17,IL,Illinois,USA,United States,616290001,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2022-03-29,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,REVISE PERFORMANCE INCENTIVES,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N4109A,PROGRAM EXECUTIVE OFFICE,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE
C9C6HPQLL4A8,CATERPILLAR INC.,ELECTRIC BOAT CORPORATION,N9K8Y7U3RGA9,Caterpillar Inc.,20699232,9c594eaa-fcb9-11ef-8e2a-e7034f2d18cd,NND138=009,2017-07-17,2017-09-28,1428570.0,PUMPS,14009 OLD GALENA RD TC-A,,mossville,18,IL,Illinois,USA,United States,615527547,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002413C2128,CONT_AWD_N0002413C2128_9700_-NONE-_-NONE-,9700,,,AWARD,2.975331483E9,2017-09-28,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,OHIO REPLACEMENT DESIGN SUPPORT,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N48160,PROGRAM EXECUTIVE OFFICER SUBMARINE,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE
C9C6HPQLL4A8,CATERPILLAR INC.,ELECTRIC BOAT CORPORATION,N9K8Y7U3RGA9,Caterpillar Inc.,20956587,a48b0fa4-fcba-11ef-8e2a-e7034f2d18cd,NND138=009,2017-07-17,2018-06-12,593709.05,PUMPS,100 NE ADAMS ST AB6310,,peoria,18,IL,Illinois,USA,United States,616290001,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2018-05-11,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,COLUMBIA CLASS DESIGN COMPLETION,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N48160,PROGRAM EXECUTIVE OFFICER SUBMARINE,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE
C9C6HPQLL4A8,CATERPILLAR INC.,ELECTRIC BOAT CORPORATION,N9K8Y7U3RGA9,Caterpillar Inc.,20956586,a48b0c7a-fcba-11ef-8e2a-e7034f2d18cd,NND138=009,2017-07-17,2018-04-25,500000.0,PUMPS,100 NE ADAMS ST AB6310,,peoria,18,IL,Illinois,USA,United States,616290001,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2018-04-02,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,COLUMBIA CLASS DESIGN COMPLETION,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N48160,PROGRAM EXECUTIVE OFFICER SUBMARINE,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE
C9C6HPQLL4A8,CATERPILLAR INC.,ELECTRIC BOAT CORPORATION,N9K8Y7U3RGA9,Caterpillar Inc.,20956584,a48b0798-fcba-11ef-8e2a-e7034f2d18cd,1000025933,2022-02-21,2022-03-26,80078.21,SEE TEXT,100 NE ADAMS ST,,peoria,17,IL,Illinois,USA,United States,616290001,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2022-03-09,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,MOUNTING BOX PROCEDURE CHANGE SSBN 826/827,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N62797,SUPV SHIPBUILD CONV - REP 2 ERP,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
C9C6HPQLL4A8,CATERPILLAR INC,ELECTRIC BOAT CORPORATION,D77VA4G9VJG8,,20956578,a48af7e4-fcba-11ef-8e2a-e7034f2d18cd,1000027407,2022-03-15,2023-04-24,160107.38,See Description,100 NE ADAMS ST,,peoria,17,IL,Illinois,USA,United States,616290001,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.358659769E10,2023-04-20,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,GOVERNMENT PROPERTY TRANSFER,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
C9C6HPQLL4A8,CATERPILLAR INC,ELECTRIC BOAT CORPORATION,D77VA4G9VJG8,,20956580,a48afd34-fcba-11ef-8e2a-e7034f2d18cd,NND026=016,2022-04-12,2025-03-06,1975766.71,See Below,5205 N O CONNOR BLVD STE 100,,irving,32,TX,Texas,USA,United States,750393712,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
C9C6HPQLL4A8,CATERPILLAR INC,ELECTRIC BOAT CORPORATION,D77VA4G9VJG8,,20956574,a48aec7c-fcba-11ef-8e2a-e7034f2d18cd,1000029939,2022-05-06,2025-03-06,36404.8,See Below,5205 N O CONNOR BLVD STE 100,,irving,32,TX,Texas,USA,United States,750393712,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
C9C6HPQLL4A8,CATERPILLAR INC,ELECTRIC BOAT CORPORATION,D77VA4G9VJG8,,20956573,a48aea10-fcba-11ef-8e2a-e7034f2d18cd,1000027836,2022-06-20,2025-03-06,36297.05,See Below,5205 N O CONNOR BLVD STE 100,,irving,32,TX,Texas,USA,United States,750393712,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
C9C6HPQLL4A8,CATERPILLAR INC,ELECTRIC BOAT CORPORATION,D77VA4G9VJG8,,20956577,a48af4b0-fcba-11ef-8e2a-e7034f2d18cd,NND026=016,2023-02-27,2025-03-06,129753.84,See Below,5205 N O CONNOR BLVD STE 100,,irving,32,TX,Texas,USA,United States,750393712,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
C9C6HPQLL4A8,CATERPILLAR INC,ELECTRIC BOAT CORPORATION,D77VA4G9VJG8,,20956583,a48b0522-fcba-11ef-8e2a-e7034f2d18cd,1000044147,2023-03-24,2025-03-06,1.0555E7,See Below,5205 N O CONNOR BLVD STE 100,,irving,32,TX,Texas,USA,United States,750393712,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
C9C6HPQLL4A8,CATERPILLAR INC,ELECTRIC BOAT CORPORATION,D77VA4G9VJG8,,20956579,a48afa64-fcba-11ef-8e2a-e7034f2d18cd,NND026=016,2023-04-03,2025-03-06,1496477.65,See Below,5205 N O CONNOR BLVD STE 100,,irving,32,TX,Texas,USA,United States,750393712,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
C9C6HPQLL4A8,CATERPILLAR INC,ELECTRIC BOAT CORPORATION,D77VA4G9VJG8,,20956575,a48aeee8-fcba-11ef-8e2a-e7034f2d18cd,NND026=016,2023-05-11,2025-03-04,37281.59,See Below,5205 N O CONNOR BLVD STE 100,,irving,32,TX,Texas,USA,United States,750393712,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
C9C6HPQLL4A8,CATERPILLAR INC,ELECTRIC BOAT CORPORATION,D77VA4G9VJG8,,20956572,a48ae722-fcba-11ef-8e2a-e7034f2d18cd,1000040035,2023-07-12,2025-03-04,-272238.92,See Below,5205 N O CONNOR BLVD STE 100,,irving,32,TX,Texas,USA,United States,750393712,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-04,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,STREAMLINED CHANGES COUPONS SSBN 826,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
C9C6HPQLL4A8,CATERPILLAR INC,ELECTRIC BOAT CORPORATION,D77VA4G9VJG8,,20956576,a48af190-fcba-11ef-8e2a-e7034f2d18cd,1000064457,2023-10-10,2024-01-01,115556.84,see report,100 NE ADAMS ST,,peoria,17,IL,Illinois,USA,United States,616290001,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.7023472625E10,2023-12-21,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,MODIFY ASHORE TELEPHONE SYSTEM,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
C9C6HPQLL4A8,CATERPILLAR INC,ELECTRIC BOAT CORPORATION,D77VA4G9VJG8,,20956581,a48b0004-fcba-11ef-8e2a-e7034f2d18cd,1000069123,2023-12-18,2024-05-18,2000000.0,see complete description,5205 N O CONNOR BLVD STE 100,,irving,32,TX,Texas,USA,United States,750393712,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,1.8085751725E10,2024-05-07,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,INCORPORATION OF FIRE CONTROL SWITCHBOARD MINIMUM CURRENT REQUIREMENTS,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
C9C6HPQLL4A8,CATERPILLAR INC,ELECTRIC BOAT CORPORATION,D77VA4G9VJG8,,20956582,a48b0270-fcba-11ef-8e2a-e7034f2d18cd,1000069123,2024-07-16,2025-03-03,3245181.37,See remarks,5205 N O CONNOR BLVD STE 100,,irving,32,TX,Texas,USA,United States,750393712,2X; MF,For-Profit Organization; Manufacturer of Goods,,,N0002417C2117,CONT_AWD_N0002417C2117_9700_-NONE-_-NONE-,9700,,,AWARD,2.1121991953E10,2025-03-03,E7BEKJ4V9528,ELECTRIC BOAT CORPORATION,WEAPON CRADLE ROLLER LEAF SPRING FASTENERS HOLDING DESIGN LOAD REQUIREMENTS CHANGE,541330,541330 -- Engineering Services,1700,DEPT OF THE NAVY,N00024,NAVSEA HQ,9700,DEPT OF DEFENSE,1700,DEPT OF THE NAVY,N62789,SUP OF SHIPBUILDING GROTON,9700,DEPT OF DEFENSE
